id;screen_name;name;location;url;description;verified;follower;following;lists;likes;tweets;created;lang;bkg-image;profile-image
15463097;RedHatEvents;Red Hat Events;;http://t.co/8uXYrvebiz;Updates from the Red Hat Events team. Find Red Hat at events near you!;False;17900;631;516;104;4901;2008-07-17 02:35:16;en;http://pbs.twimg.com/profile_background_images/598859058095882242/6BX4b9Rx.png;http://pbs.twimg.com/profile_images/476750379363745792/hmNVE5mv_normal.png
15428957;RedHatSummit;Red Hat Summit;San Francisco, CA;http://t.co/EOWPB1Bt6f;LEARN. NETWORK. EXPERIENCE OPEN SOURCE.  May 8-10, 2018;False;13066;861;424;242;5284;2008-07-14 16:55:57;en;http://pbs.twimg.com/profile_background_images/598858127065239552/AL4G-Kaq.png;http://pbs.twimg.com/profile_images/476750514667786241/VaQfBiWG_normal.png
15347534;oracleopenworld;oracleopenworld;San Francisco, CA;http://t.co/DimxamaTco;October 28 - November 1, 2018 | San Francisco  #oow18;True;64147;3432;1003;2006;5590;2008-07-07 23:00:56;en;http://pbs.twimg.com/profile_background_images/378800000055316679/d39b7da772abb66c7b821df18f673c59.jpeg;http://pbs.twimg.com/profile_images/880852343125704704/iQzlzs6G_normal.jpg
15290813;webexpo;WebExpo;Prague, Czech Republic;https://t.co/x7yq1ND98q;21.–22. 9. 2018 at Lucerna Palace in Prague, the web event of the year - 2 days, 70 speakers, 2000 attendees from online word;False;5392;1060;206;1149;4604;2008-07-01 18:59:39;cs;http://pbs.twimg.com/profile_background_images/609246967/king_pattern.png;http://pbs.twimg.com/profile_images/912669354793357313/gCBknmVu_normal.jpg
14992890;phpconference;phpconference;June 4 - 8, 2018 | Berlin;https://t.co/Jf693XJOle;PHPest PHPractices & PHPantastic PHPeople | Imprint: http://t.co/ZJBhOQx5Ti;False;3627;24;397;367;7919;2008-06-03 13:55:03;de;http://pbs.twimg.com/profile_background_images/527818462664486913/JJhqve6s.jpeg;http://pbs.twimg.com/profile_images/928210359189680128/mWSm1qWR_normal.jpg
14924965;defcon;DEF CON;Las Vegas, NV;https://t.co/j2CL5KzgxM;Hacking Conference;True;212997;3125;4155;1642;10326;2008-05-27 20:11:54;en;http://abs.twimg.com/images/themes/theme14/bg.gif;http://pbs.twimg.com/profile_images/794271957818580992/QJ06URkq_normal.jpg
14748460;euruko;EuRuKo;Budapest, Hungary;https://t.co/LLnsBzauY2;European Ruby Conference;False;3276;33;195;188;2310;2008-05-12 19:26:26;en;http://abs.twimg.com/images/themes/theme3/bg.gif;http://pbs.twimg.com/profile_images/687214675092746240/BN9zwHnK_normal.png
14278336;JavaOneConf;JavaOne Conference;San Francisco;http://t.co/Y9gzfgpRzj;Official Twitter account of JavaOne, the premier Java conference.  Save the date for #JavaOne 2018: October 28-November 1, San Francisco. Managed by @ypoirier;True;40041;2555;957;229;4725;2008-04-01 21:40:55;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/502500136862220288/qyWlLmhX_normal.png
14182110;confreaks;Confreaks, LLC;Oregon and Utah;https://t.co/rf2SJjCjU5;Expert recording services for conferences, seminars and workshops.;False;6054;716;267;73;5058;2008-03-20 03:58:54;en;http://abs.twimg.com/images/themes/theme9/bg.gif;http://pbs.twimg.com/profile_images/508193987417485312/4FaFrBga_normal.png
12947382;VMworld;VMworld;Las Vegas and Barcelona;https://t.co/MF8xWc4DQQ;Official account for #VMworld. Global Conference hosted by @VMware.;False;54581;397;858;2616;10971;2008-02-01 15:35:21;en;http://pbs.twimg.com/profile_background_images/867798076/16d3558d1714981a6e05b9a82492b099.jpeg;http://pbs.twimg.com/profile_images/916063411984670721/OpFUBu6o_normal.jpg
12122492;iowacodecamp;IowaCodeCamp;Iowa, USA;http://t.co/maCOW5O1Wz;Providing education, networking and speaker development opportunities for software developers in Iowa and throughout the Midwest.;False;1053;205;58;8;1168;2008-01-11 17:22:08;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/52604111/icc_logo_normal.jpg
10680142;fosdem;FOSDEM;Europe;http://t.co/oO9DXZQ84L;FOSDEM is a free and non-commercial event organized by the community, for the community.;False;9473;185;374;380;1330;2007-11-28 15:03:49;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/817394480517185538/shrAijm8_normal.jpg
10226092;siggraph;ACM SIGGRAPH;S2018=Vancouver SA2018=Tokyo;https://t.co/JetaGJFvZk;Official Twitter for @TheOfficialACM's Special Interest Group on Computer Graphics & Interactive Techniques + its conferences. #SIGGRAPH2018 #SIGGRAPHasia;True;31425;932;1411;2953;10557;2007-11-13 20:31:45;en;http://pbs.twimg.com/profile_background_images/544562458203938816/zzmcfQHJ.png;http://pbs.twimg.com/profile_images/916325968507219968/m0Oe2HMK_normal.jpg
9824472;republica;re:publica;Berlin, Germany;https://t.co/8qMLRninGo;Europe's most inspiring conference on internet and society. | See you in Berlin for #rp18 May 2-4th 2018 #PoP;False;93811;1415;1565;13667;10072;2007-10-31 14:13:18;en;http://pbs.twimg.com/profile_background_images/378800000115332652/bed77655b91ef74ed500b8e77dc1266b.jpeg;http://pbs.twimg.com/profile_images/932940080490139648/4bcyoGZc_normal.jpg
6183202;Stephan007;Stephan;Devoxxland;https://t.co/uNu8kDRT2F;Founder @Devoxx @Devoxx4kids and @BeJUG Co-founder @Voxxed @Playpass_EU Java Champion & JavaOne Rock Star.;False;7282;332;291;9082;6034;2007-05-20 18:36:38;en;http://pbs.twimg.com/profile_background_images/378800000153655408/XJSnoJgd.jpeg;http://pbs.twimg.com/profile_images/810114094057582592/3s7hVKuW_normal.jpg
5828702;webinale;webinale;04. Juni - 08. Juni 2018, Berlin;http://t.co/upNyX1n0i7;webinale | the holistic web conference | http://t.co/0lGohudrtS;False;3450;343;345;394;6985;2007-05-07 10:11:19;de;http://pbs.twimg.com/profile_background_images/478430522171854848/of1NPG2_.jpeg;http://pbs.twimg.com/profile_images/927505376718868481/3WBD3NBM_normal.jpg
5625972;eventbrite;Eventbrite;San Francisco, CA;https://t.co/RX0SA3i1aH;"The world's largest event technology platform, powering over 2 million events around the world each year. 

Need help? Tweet @EventbriteHelp

#LiveEventfully";True;262980;31523;3768;24348;29641;2007-04-29 07:04:09;en;http://pbs.twimg.com/profile_background_images/676045057/abaa01a12056b8aed6bb2660c2775ecf.jpeg;http://pbs.twimg.com/profile_images/943186579874598912/XgPJbVD__normal.jpg
3145811;cebit;CEBIT;Hannover - Germany;https://t.co/glXhkKpFti;"Channel & Newsfeed of CEBIT (11–15 June 2018) - Europe‘s Leading Business Festival for
Innovation and Digitization #CEBIT18";True;24994;632;962;3630;22361;2007-04-01 18:48:01;de;http://pbs.twimg.com/profile_background_images/378800000095725388/d63f4ede6c9cdc7884a782bc797b8c2c.gif;http://pbs.twimg.com/profile_images/873177304259854337/WBjmwo78_normal.jpg
12497;simonw;Simon Willison;San Francisco, CA;https://t.co/wyNggeHZ8W;Co-creator Django, co-founder Lanyrd, now an engineering director @Eventbrite. Usually hanging out with @natbat and @cleopaws;True;15505;2240;1175;11434;11792;2006-11-15 13:18:50;en;http://pbs.twimg.com/profile_background_images/11392/twitter-bg.jpg;http://pbs.twimg.com/profile_images/378800000261649705/be9cc55e64014e6d7663c50d7cb9fc75_normal.jpeg
